id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
317354,0,SavedShot,0.8719999694824219,0.7180000305175781,0.03931109979748726,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11687,Tottenham,Crystal Palace,4,0,2019-09-14 14:00:00,Christian Eriksen,Pass
317355,9,Goal,0.8880000305175781,0.38,0.06844499707221985,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11687,Tottenham,Crystal Palace,4,0,2019-09-14 14:00:00,Toby Alderweireld,Chipped
317359,22,Goal,0.93,0.6630000305175782,0.07311969995498657,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11687,Tottenham,Crystal Palace,4,0,2019-09-14 14:00:00,Serge Aurier,Cross
317370,54,MissedShots,0.879000015258789,0.37099998474121093,0.11274400353431702,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11687,Tottenham,Crystal Palace,4,0,2019-09-14 14:00:00,Danny Rose,Pass
317371,62,MissedShots,0.88,0.12899999618530272,0.016883399337530136,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11687,Tottenham,Crystal Palace,4,0,2019-09-14 14:00:00,,BallRecovery
320200,2,MissedShots,0.8630000305175781,0.3220000076293945,0.05048919841647148,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11694,Leicester,Tottenham,2,1,2019-09-21 11:30:00,Erik Lamela,Pass
320218,57,MissedShots,0.9419999694824219,0.6659999847412109,0.33157598972320557,Son Heung-Min,a,453,OpenPlay,2019,LeftFoot,11694,Leicester,Tottenham,2,1,2019-09-21 11:30:00,Harry Winks,Pass
320222,77,MissedShots,0.9480000305175781,0.27700000762939453,0.041744399815797806,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11694,Leicester,Tottenham,2,1,2019-09-21 11:30:00,Serge Aurier,TakeOn
322681,21,SavedShot,0.9409999847412109,0.6790000152587891,0.010400899685919285,Son Heung-Min,h,453,FromCorner,2019,Head,11704,Tottenham,Southampton,2,1,2019-09-28 14:00:00,Christian Eriksen,Cross
325620,48,ShotOnPost,0.9069999694824219,0.29399999618530276,0.04497620090842247,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11731,Tottenham,Watford,1,1,2019-10-19 15:00:00,Dele Alli,Pass
328001,0,BlockedShot,0.7880000305175782,0.6930000305175781,0.03702019900083542,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,,None
328006,20,BlockedShot,0.87,0.7090000152587891,0.06009089946746826,Son Heung-Min,a,453,OpenPlay,2019,LeftFoot,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Harry Kane,HeadPass
328017,47,ShotOnPost,0.9319999694824219,0.675,0.4000610113143921,Son Heung-Min,a,453,OpenPlay,2019,LeftFoot,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Paulo Gazzaniga,TakeOn
328028,82,MissedShots,0.8819999694824219,0.6179999923706054,0.020665399730205536,Son Heung-Min,a,453,SetPiece,2019,Head,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Danny Rose,Cross
328031,91,SavedShot,0.8369999694824218,0.3579999923706055,0.05114790052175522,Son Heung-Min,a,453,OpenPlay,2019,LeftFoot,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Tanguy NDombele Alvaro,Pass
329940,17,BlockedShot,0.7680000305175781,0.3029999923706055,0.0215620007365942,Son Heung-Min,a,453,OpenPlay,2019,LeftFoot,11748,Everton,Tottenham,1,1,2019-11-03 16:30:00,Serge Aurier,Pass
330634,23,MissedShots,0.7969999694824219,0.33599998474121096,0.025085100904107094,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11759,Tottenham,Sheffield United,1,1,2019-11-09 15:00:00,Serge Aurier,Pass
330636,27,BlockedShot,0.7780000305175782,0.6569999694824219,0.017209500074386597,Son Heung-Min,h,453,FromCorner,2019,LeftFoot,11759,Tottenham,Sheffield United,1,1,2019-11-09 15:00:00,,None
330648,49,MissedShots,0.7830000305175782,0.3509999847412109,0.03490760177373886,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11759,Tottenham,Sheffield United,1,1,2019-11-09 15:00:00,,TakeOn
330650,53,SavedShot,0.889000015258789,0.69,0.1150050014257431,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11759,Tottenham,Sheffield United,1,1,2019-11-09 15:00:00,Dele Alli,Throughball
330651,57,Goal,0.9290000152587891,0.3920000076293945,0.39173901081085205,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11759,Tottenham,Sheffield United,1,1,2019-11-09 15:00:00,,None
330652,66,MissedShots,0.9630000305175781,0.38799999237060545,0.12551100552082062,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11759,Tottenham,Sheffield United,1,1,2019-11-09 15:00:00,Dele Alli,Pass
330655,89,SavedShot,0.945,0.6869999694824219,0.05223919823765755,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11759,Tottenham,Sheffield United,1,1,2019-11-09 15:00:00,Giovani Lo Celso,Pass
331911,19,SavedShot,0.7559999847412109,0.6930000305175781,0.018102899193763733,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11772,West Ham,Tottenham,2,3,2019-11-23 12:30:00,Dele Alli,Pass
331912,19,BlockedShot,0.799000015258789,0.34599998474121096,0.027628900483250618,Son Heung-Min,a,453,OpenPlay,2019,LeftFoot,11772,West Ham,Tottenham,2,3,2019-11-23 12:30:00,Serge Aurier,BallTouch
331917,35,Goal,0.919000015258789,0.6609999847412109,0.26263099908828735,Son Heung-Min,a,453,OpenPlay,2019,LeftFoot,11772,West Ham,Tottenham,2,3,2019-11-23 12:30:00,Dele Alli,Pass
333673,18,MissedShots,0.8640000152587891,0.6809999847412109,0.069725401699543,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11779,Tottenham,Bournemouth,3,2,2019-11-30 15:00:00,Harry Kane,Pass
333683,38,MissedShots,0.9680000305175781,0.3920000076293945,0.1521099954843521,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11779,Tottenham,Bournemouth,3,2,2019-11-30 15:00:00,Harry Kane,Throughball
335120,51,BlockedShot,0.8719999694824219,0.48200000762939454,0.07553870230913162,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11788,Manchester United,Tottenham,2,1,2019-12-04 19:30:00,Lucas Moura,Cross
335699,8,SavedShot,0.9290000152587891,0.700999984741211,0.06675619632005692,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11800,Tottenham,Burnley,5,0,2019-12-07 15:00:00,Jan Vertonghen,Pass
335706,31,Goal,0.885,0.555,0.5534260272979736,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11800,Tottenham,Burnley,5,0,2019-12-07 15:00:00,Jan Vertonghen,TakeOn
335709,47,BlockedShot,0.8569999694824219,0.6719999694824219,0.06929689645767212,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11800,Tottenham,Burnley,5,0,2019-12-07 15:00:00,Harry Kane,Pass
337485,7,SavedShot,0.9269999694824219,0.6659999847412109,0.0796452984213829,Son Heung-Min,a,453,OpenPlay,2019,LeftFoot,11812,Wolverhampton Wanderers,Tottenham,1,2,2019-12-15 14:00:00,Moussa Sissoko,Pass
339347,28,MissedShots,0.9519999694824218,0.6569999694824219,0.04006030037999153,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11820,Tottenham,Chelsea,0,2,2019-12-22 16:30:00,Harry Kane,Cross
351773,6,MissedShots,0.7980000305175782,0.5220000076293946,0.047313299030065536,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11854,Tottenham,Liverpool,0,1,2020-01-11 17:30:00,,BallRecovery
351788,59,BlockedShot,0.86,0.615999984741211,0.04826800152659416,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11854,Tottenham,Liverpool,0,1,2020-01-11 17:30:00,Christian Eriksen,Chipped
351791,74,MissedShots,0.885,0.6090000152587891,0.07967069745063782,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11854,Tottenham,Liverpool,0,1,2020-01-11 17:30:00,Lucas Moura,Pass
351796,92,SavedShot,0.8219999694824218,0.30100000381469727,0.0315432995557785,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11854,Tottenham,Liverpool,0,1,2020-01-11 17:30:00,Lucas Moura,Pass
351855,3,SavedShot,0.8430000305175781,0.73,0.020611200481653214,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11871,Watford,Tottenham,0,0,2020-01-18 12:30:00,Toby Alderweireld,Chipped
351861,29,SavedShot,0.835999984741211,0.7390000152587891,0.026839299127459526,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11871,Watford,Tottenham,0,0,2020-01-18 12:30:00,,Dispossessed
351866,39,MissedShots,0.875999984741211,0.6880000305175781,0.04664729908108711,Son Heung-Min,a,453,OpenPlay,2019,LeftFoot,11871,Watford,Tottenham,0,0,2020-01-18 12:30:00,Harry Winks,Chipped
351873,60,MissedShots,0.899000015258789,0.29200000762939454,0.08259890228509903,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11871,Watford,Tottenham,0,0,2020-01-18 12:30:00,,None
352274,22,MissedShots,0.735999984741211,0.3920000076293945,0.019961800426244736,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11880,Tottenham,Norwich,2,1,2020-01-22 19:30:00,Giovani Lo Celso,Pass
352276,29,MissedShots,0.8819999694824219,0.6780000305175782,0.12024799734354019,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11880,Tottenham,Norwich,2,1,2020-01-22 19:30:00,Lucas Moura,Throughball
352282,49,MissedShots,0.919000015258789,0.6869999694824219,0.06976880133152008,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11880,Tottenham,Norwich,2,1,2020-01-22 19:30:00,Toby Alderweireld,Chipped
352291,78,Goal,0.985999984741211,0.524000015258789,0.9533550143241882,Son Heung-Min,h,453,OpenPlay,2019,Head,11880,Tottenham,Norwich,2,1,2020-01-22 19:30:00,,Rebound
352295,91,BlockedShot,0.8059999847412109,0.6309999847412109,0.04856029897928238,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11880,Tottenham,Norwich,2,1,2020-01-22 19:30:00,Christian Eriksen,Pass
352643,70,Goal,0.8580000305175781,0.6020000076293945,0.30510199069976807,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11890,Tottenham,Manchester City,2,0,2020-02-02 16:30:00,Tanguy NDombele Alvaro,Pass
352648,91,SavedShot,0.8430000305175781,0.6840000152587891,0.0581555999815464,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11890,Tottenham,Manchester City,2,0,2020-02-02 16:30:00,Giovani Lo Celso,Pass
352802,46,Goal,0.95,0.55,0.6030049920082092,Son Heung-Min,a,453,SetPiece,2019,RightFoot,11894,Aston Villa,Tottenham,2,3,2020-02-16 14:00:00,,Rebound
352808,60,SavedShot,0.8619999694824219,0.41200000762939454,0.11378300189971924,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11894,Aston Villa,Tottenham,2,3,2020-02-16 14:00:00,Lucas Moura,TakeOn
352813,70,BlockedShot,0.8519999694824218,0.4370000076293945,0.08577069640159607,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11894,Aston Villa,Tottenham,2,3,2020-02-16 14:00:00,Dele Alli,LayOff
352818,84,SavedShot,0.909000015258789,0.6990000152587891,0.055581700056791306,Son Heung-Min,a,453,OpenPlay,2019,LeftFoot,11894,Aston Villa,Tottenham,2,3,2020-02-16 14:00:00,Giovani Lo Celso,Pass
352819,85,SavedShot,0.875,0.5640000152587891,0.07277269661426544,Son Heung-Min,a,453,FromCorner,2019,LeftFoot,11894,Aston Villa,Tottenham,2,3,2020-02-16 14:00:00,,None
352822,93,Goal,0.93,0.63,0.3436650037765503,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11894,Aston Villa,Tottenham,2,3,2020-02-16 14:00:00,,None
365097,12,SavedShot,0.7880000305175782,0.675,0.016680199652910233,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11936,Tottenham,Manchester United,1,1,2020-06-19 19:15:00,Harry Winks,Chipped
365102,30,SavedShot,0.92,0.62,0.2082660049200058,Son Heung-Min,h,453,OpenPlay,2019,Head,11936,Tottenham,Manchester United,1,1,2020-06-19 19:15:00,Steven Bergwijn,Cross
365103,41,BlockedShot,0.8680000305175781,0.28100000381469725,0.04607599973678589,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11936,Tottenham,Manchester United,1,1,2020-06-19 19:15:00,Serge Aurier,Pass
365114,84,BlockedShot,0.785,0.765,0.04408520087599754,Son Heung-Min,h,453,DirectFreekick,2019,RightFoot,11936,Tottenham,Manchester United,1,1,2020-06-19 19:15:00,,Standard
369325,23,BlockedShot,0.8059999847412109,0.705,0.019733300432562828,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11971,Tottenham,Everton,1,0,2020-07-06 19:00:00,Moussa Sissoko,Pass
369336,52,SavedShot,0.89,0.345,0.07604049891233444,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11971,Tottenham,Everton,1,0,2020-07-06 19:00:00,,None
369338,63,MissedShots,0.784000015258789,0.66,0.031461600214242935,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11971,Tottenham,Everton,1,0,2020-07-06 19:00:00,Giovani Lo Celso,Pass
369339,64,SavedShot,0.9169999694824219,0.7080000305175781,0.08600729703903198,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11971,Tottenham,Everton,1,0,2020-07-06 19:00:00,,TakeOn
370115,101,BlockedShot,0.905,0.435,0.10753899812698364,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,11975,Bournemouth,Tottenham,0,0,2020-07-09 17:00:00,Lucas Moura,BallTouch
370896,18,Goal,0.875,0.6270000076293946,0.244035005569458,Son Heung-Min,h,453,OpenPlay,2019,LeftFoot,11990,Tottenham,Arsenal,2,1,2020-07-12 15:30:00,,BallRecovery
370908,69,SavedShot,0.9259999847412109,0.555,0.4982199966907501,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11990,Tottenham,Arsenal,2,1,2020-07-12 15:30:00,Harry Kane,Pass
370916,86,BlockedShot,0.8969999694824219,0.6419999694824219,0.13433200120925903,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,11990,Tottenham,Arsenal,2,1,2020-07-12 15:30:00,Harry Kane,BallTouch
371490,26,Goal,0.8569999694824219,0.6220000076293946,0.07960449904203415,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,12000,Newcastle United,Tottenham,1,3,2020-07-15 17:00:00,Giovani Lo Celso,Pass
371491,28,SavedShot,0.6980000305175781,0.6329999923706054,0.015717199072241783,Son Heung-Min,a,453,OpenPlay,2019,RightFoot,12000,Newcastle United,Tottenham,1,3,2020-07-15 17:00:00,Lucas Moura,Pass
372452,5,BlockedShot,0.860999984741211,0.5940000152587891,0.11601199954748154,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,12010,Tottenham,Leicester,3,0,2020-07-19 15:00:00,Harry Kane,Challenge
372465,29,SavedShot,0.8530000305175781,0.42700000762939455,0.08296629786491394,Son Heung-Min,h,453,OpenPlay,2019,RightFoot,12010,Tottenham,Leicester,3,0,2020-07-19 15:00:00,Harry Winks,Chipped
373692,5,MissedShots,0.7069999694824218,0.6179999923706054,0.015893900766968727,Son Heung-Min,a,453,SetPiece,2019,RightFoot,12020,Crystal Palace,Tottenham,1,1,2020-07-26 15:00:00,Giovani Lo Celso,Pass
376944,2,SavedShot,0.7719999694824219,0.7030000305175781,0.019137900322675705,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Harry Kane,Pass
376947,25,BlockedShot,0.9,0.7169999694824218,0.03340969979763031,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Dele Alli,HeadPass
377887,46,Goal,0.8569999694824219,0.5129999923706055,0.4113770127296448,Son Heung-Min,a,453,OpenPlay,2020,LeftFoot,14100,Southampton,Tottenham,2,5,2020-09-20 11:00:00,Harry Kane,TakeOn
377885,46,Goal,0.9290000152587891,0.32,0.09398649632930756,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14100,Southampton,Tottenham,2,5,2020-09-20 11:00:00,Harry Kane,Pass
377892,63,Goal,0.8909999847412109,0.40299999237060546,0.3050050139427185,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14100,Southampton,Tottenham,2,5,2020-09-20 11:00:00,Harry Kane,Chipped
377894,72,Goal,0.9519999694824218,0.5570000076293945,0.5382289886474609,Son Heung-Min,a,453,OpenPlay,2020,LeftFoot,14100,Southampton,Tottenham,2,5,2020-09-20 11:00:00,Harry Kane,Cross
379410,29,ShotOnPost,0.7719999694824219,0.3970000076293945,0.03457409888505936,Son Heung-Min,h,453,OpenPlay,2020,LeftFoot,14111,Tottenham,Newcastle United,1,1,2020-09-27 13:00:00,Harry Kane,Pass
379415,41,ShotOnPost,0.7859999847412109,0.5690000152587891,0.035653598606586456,Son Heung-Min,h,453,OpenPlay,2020,LeftFoot,14111,Tottenham,Newcastle United,1,1,2020-09-27 13:00:00,Matt Doherty,HeadPass
381357,6,Goal,0.9130000305175782,0.625,0.2942340075969696,Son Heung-Min,a,453,SetPiece,2020,LeftFoot,14471,Manchester United,Tottenham,1,6,2020-10-04 15:30:00,Harry Kane,Pass
381369,36,Goal,0.97,0.40700000762939453,0.14293499290943146,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14471,Manchester United,Tottenham,1,6,2020-10-04 15:30:00,Serge Aurier,Pass
382650,0,Goal,0.8590000152587891,0.6129999923706054,0.06101619824767113,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14483,Tottenham,West Ham,3,3,2020-10-18 15:30:00,Harry Kane,Chipped
382656,34,SavedShot,0.955,0.4809999847412109,0.5986549854278564,Son Heung-Min,h,453,OpenPlay,2020,LeftFoot,14483,Tottenham,West Ham,3,3,2020-10-18 15:30:00,Serge Aurier,Cross
384278,73,BlockedShot,0.8969999694824219,0.39,0.10320799797773361,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14488,Burnley,Tottenham,0,1,2020-10-26 20:00:00,Tanguy NDombele Alvaro,Pass
384281,75,Goal,0.9569999694824218,0.5509999847412109,0.38756901025772095,Son Heung-Min,a,453,FromCorner,2020,Head,14488,Burnley,Tottenham,0,1,2020-10-26 20:00:00,Harry Kane,Rebound
385409,19,MissedShots,0.8030000305175782,0.7090000152587891,0.031925398856401443,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14503,Tottenham,Brighton,2,1,2020-11-01 19:15:00,,BallRecovery
386338,12,BlockedShot,0.889000015258789,0.42700000762939455,0.36215999722480774,Son Heung-Min,a,453,OpenPlay,2020,LeftFoot,14513,West Bromwich Albion,Tottenham,0,1,2020-11-08 12:00:00,Tanguy NDombele Alvaro,Pass
386352,62,SavedShot,0.8480000305175781,0.72,0.030036799609661102,Son Heung-Min,a,453,OpenPlay,2020,LeftFoot,14513,West Bromwich Albion,Tottenham,0,1,2020-11-08 12:00:00,Harry Kane,Pass
386362,82,BlockedShot,0.789000015258789,0.725999984741211,0.02015960030257702,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14513,West Bromwich Albion,Tottenham,0,1,2020-11-08 12:00:00,Harry Kane,Pass
387534,4,Goal,0.815,0.590999984741211,0.28746798634529114,Son Heung-Min,h,453,OpenPlay,2020,LeftFoot,14523,Tottenham,Manchester City,2,0,2020-11-21 17:30:00,Tanguy NDombele Alvaro,Chipped
387550,58,BlockedShot,0.8219999694824218,0.4640000152587891,0.06967449933290482,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14523,Tottenham,Manchester City,2,0,2020-11-21 17:30:00,,None
390926,12,Goal,0.7659999847412109,0.7140000152587891,0.01921829953789711,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14542,Tottenham,Arsenal,2,0,2020-12-06 16:30:00,Harry Kane,Pass
392178,8,MissedShots,0.9490000152587891,0.3509999847412109,0.11575199663639069,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14545,Crystal Palace,Tottenham,1,1,2020-12-13 14:15:00,Toby Alderweireld,Throughball
393456,32,Goal,0.8719999694824219,0.575999984741211,0.34816598892211914,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14563,Liverpool,Tottenham,2,1,2020-12-16 20:00:00,Giovani Lo Celso,Throughball
394591,70,BlockedShot,0.84,0.7190000152587891,0.011632299982011318,Son Heung-Min,h,453,FromCorner,2020,RightFoot,14573,Tottenham,Leicester,0,2,2020-12-20 14:15:00,Pierre-Emile Højbjerg,HeadPass
394590,70,SavedShot,0.9640000152587891,0.555,0.5820930004119873,Son Heung-Min,h,453,FromCorner,2020,RightFoot,14573,Tottenham,Leicester,0,2,2020-12-20 14:15:00,Toby Alderweireld,Rebound
395804,0,SavedShot,0.9730000305175781,0.6790000152587891,0.053613901138305664,Son Heung-Min,a,453,OpenPlay,2020,LeftFoot,14584,Wolverhampton Wanderers,Tottenham,1,1,2020-12-27 19:15:00,Ben Davies,Chipped
396290,42,Goal,0.91,0.45299999237060545,0.3311310112476349,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14599,Tottenham,Leeds,3,0,2021-01-02 12:30:00,Harry Kane,Cross
396295,54,BlockedShot,0.8,0.6509999847412109,0.06542889773845673,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14599,Tottenham,Leeds,3,0,2021-01-02 12:30:00,Harry Winks,TakeOn
398716,17,SavedShot,0.9540000152587891,0.45799999237060546,0.5724070072174072,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14589,Tottenham,Fulham,1,1,2021-01-13 20:00:00,Serge Aurier,Cross
398719,23,SavedShot,0.925,0.49700000762939456,0.40020400285720825,Son Heung-Min,h,453,OpenPlay,2020,Head,14589,Tottenham,Fulham,1,1,2021-01-13 20:00:00,Tanguy NDombele Alvaro,Cross
398733,70,ShotOnPost,0.8730000305175781,0.62,0.2847740054130554,Son Heung-Min,h,453,OpenPlay,2020,LeftFoot,14589,Tottenham,Fulham,1,1,2021-01-13 20:00:00,Tanguy NDombele Alvaro,Pass
398737,85,MissedShots,0.8980000305175782,0.5509999847412109,0.24185900390148163,Son Heung-Min,h,453,OpenPlay,2020,Head,14589,Tottenham,Fulham,1,1,2021-01-13 20:00:00,Sergio Reguilón,Cross
399377,7,ShotOnPost,0.8540000152587891,0.28899999618530275,0.30839699506759644,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14622,Sheffield United,Tottenham,1,3,2021-01-17 14:00:00,Harry Kane,Throughball
399398,76,BlockedShot,0.85,0.624000015258789,0.08605580031871796,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14622,Sheffield United,Tottenham,1,3,2021-01-17 14:00:00,Harry Kane,Pass
401362,6,MissedShots,0.4590000152587891,0.4520000076293945,0.006949159782379866,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14633,Tottenham,Liverpool,1,3,2021-01-28 20:00:00,,BallRecovery
401365,21,SavedShot,0.8619999694824219,0.6869999694824219,0.06838420033454895,Son Heung-Min,h,453,OpenPlay,2020,LeftFoot,14633,Tottenham,Liverpool,1,3,2021-01-28 20:00:00,Steven Bergwijn,Pass
402323,50,BlockedShot,0.825999984741211,0.3940000152587891,0.05484220013022423,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14636,Brighton,Tottenham,1,0,2021-01-31 19:15:00,Moussa Sissoko,Pass
402331,74,SavedShot,0.7380000305175781,0.5220000076293946,0.0209903996437788,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14636,Brighton,Tottenham,1,0,2021-01-31 19:15:00,Steven Bergwijn,Pass
402880,5,SavedShot,0.76,0.41700000762939454,0.032380398362874985,Son Heung-Min,h,453,OpenPlay,2020,LeftFoot,14653,Tottenham,Chelsea,0,1,2021-02-04 20:00:00,,TakeOn
402903,92,MissedShots,0.855,0.3320000076293945,0.060015201568603516,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14653,Tottenham,Chelsea,0,1,2021-02-04 20:00:00,,TakeOn
403543,9,SavedShot,0.7730000305175782,0.6430000305175781,0.02074519917368889,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14663,Tottenham,West Bromwich Albion,2,0,2021-02-07 12:00:00,Harry Kane,Chipped
403553,45,SavedShot,0.8959999847412109,0.6809999847412109,0.08561590313911438,Son Heung-Min,h,453,OpenPlay,2020,LeftFoot,14663,Tottenham,West Bromwich Albion,2,0,2021-02-07 12:00:00,Harry Kane,Pass
403556,57,Goal,0.8730000305175781,0.425,0.44182199239730835,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14663,Tottenham,West Bromwich Albion,2,0,2021-02-07 12:00:00,Lucas Moura,Pass
405818,27,BlockedShot,0.889000015258789,0.875,0.04200020059943199,Son Heung-Min,a,453,DirectFreekick,2020,RightFoot,14683,West Ham,Tottenham,2,1,2021-02-21 12:00:00,,Standard
405835,92,MissedShots,0.8190000152587891,0.6509999847412109,0.03321370109915733,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14683,West Ham,Tottenham,2,1,2021-02-21 12:00:00,Eric Dier,BallTouch
407274,72,SavedShot,0.87,0.5770000076293945,0.12435799837112427,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14693,Tottenham,Burnley,4,0,2021-02-28 14:00:00,Dele Alli,Pass
407275,82,MissedShots,0.7930000305175782,0.39099998474121095,0.1440020054578781,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14693,Tottenham,Burnley,4,0,2021-02-28 14:00:00,Harry Kane,Throughball
408226,28,MissedShots,0.7390000152587891,0.7469999694824219,0.016936400905251503,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14757,Fulham,Tottenham,0,1,2021-03-04 18:00:00,Harry Kane,Pass
408228,39,MissedShots,0.9430000305175781,0.625,0.04713530093431473,Son Heung-Min,a,453,OpenPlay,2020,Head,14757,Fulham,Tottenham,0,1,2021-03-04 18:00:00,Dele Alli,Cross
409199,5,SavedShot,0.909000015258789,0.57,0.26802098751068115,Son Heung-Min,h,453,OpenPlay,2020,Head,14702,Tottenham,Crystal Palace,4,1,2021-03-07 19:15:00,Gareth Bale,Cross
409207,54,MissedShots,0.774000015258789,0.649000015258789,0.04041700065135956,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14702,Tottenham,Crystal Palace,4,1,2021-03-07 19:15:00,Gareth Bale,Chipped
414629,2,MissedShots,0.855,0.515,0.06517809629440308,Son Heung-Min,h,453,FromCorner,2020,RightFoot,14742,Tottenham,Manchester United,1,3,2021-04-11 15:30:00,,None
414631,39,Goal,0.9319999694824219,0.605,0.38611501455307007,Son Heung-Min,h,453,OpenPlay,2020,LeftFoot,14742,Tottenham,Manchester United,1,3,2021-04-11 15:30:00,Lucas Moura,Pass
414638,59,SavedShot,0.895,0.6229999923706054,0.07067979872226715,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14742,Tottenham,Manchester United,1,3,2021-04-11 15:30:00,Serge Aurier,Rebound
414649,83,MissedShots,0.9359999847412109,0.69,0.04141069948673248,Son Heung-Min,h,453,FromCorner,2020,RightFoot,14742,Tottenham,Manchester United,1,3,2021-04-11 15:30:00,,None
415050,0,BlockedShot,0.745,0.285,0.013434300199151039,Son Heung-Min,a,453,OpenPlay,2020,RightFoot,14748,Everton,Tottenham,2,2,2021-04-16 19:00:00,,BallRecovery
